Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán KIS Việt Nam
"
Tên chứng quyền:,Chứng quyền.PNJ.KIS.M.CA.T.01
Mã chứng quyền:,CPNJ2109
Mã ISIN:,VN0CPNJ21097
Mã chứng khoán cơ sở:,PNJ
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty CP Vàng bạc Đá quý Phú Nhuận
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,6 tháng
Ngày đáo hạn:,04/05/2022
Tỷ lệ chuyển đổi:,"24,8447:1"
Giá thực hiện:,108.212  đồng
Giá phát hành lần đầu:,1.000  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số: 176/2021/GCNCW-VSD do VSD cấp lần đầu ngày 22/11/2021
Số lượng chứng quyền đăng ký lần đầu tại VSD:,2.500.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,2.500.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,2.500.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
