Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,CPB070939
Mã ISIN:,VNCPB0709390
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,78/2007/GCNTP-TTLK cấp ngày 22/11/2007
Tổng số chứng khoán đăng ký:,11.600.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.160.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,14/11/2007
Ngày đáo hạn:,14/11/2009
Nơi quản lý tại VSD:,Trụ sở chính
