Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán SSI
"
Tên chứng quyền:,Chứng quyền TCB/3M/SSI/C/EU/CASH-03
Mã chứng quyền:,CTCB2002
Mã ISIN:,VN0CTCB20026
Mã chứng khoán cơ sở:,TCB
Tổ chức phát hành mã chứng khoán cơ sở:,Ngân hàng Thương mại cổ phần Kỹ thương Việt Nam
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,03 tháng
Ngày đáo hạn:,14/05/2020
Tỷ lệ chuyển đổi:,1:1
Giá thực hiện:,22.000  đồng
Giá phát hành lần đầu:,2.500  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   39/2020/GCNCW-VSD do VSD cấp ngày 11/3/2020
Số lượng chứng quyền đăng ký lần đầu tại VSD:,3.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,7.500.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,3.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
