Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu chính phủ đấu thầu bằng ngoại tệ đợt 3/2009
Mã chứng khoán:,CPD0912007
Mã ISIN:,VNTD09120070
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100 USD
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,07/2009/GCNTP-TTLK
Tổng số chứng khoán đăng ký:,501.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,50.100.000 USD
Hình thức phát hành:,
Lãi suất:,3.6%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,31/03/2009
Ngày đáo hạn:,31/03/2012
Nơi quản lý tại VSD:,Trụ sở chính
