Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH (QHTPT) đợt 3/2003
Mã chứng khoán:,CP4A0303
Mã ISIN:,VN0CP4A03033
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,250.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,25.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,9.2%/năm
Cách thức trả lãi:,
Kỳ hạn:,10 năm
Ngày phát hành:,26/02/2003
Ngày đáo hạn:,26/02/2013
Nơi quản lý tại VSD:,Trụ sở chính
