Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội đợt 05/2021
Mã chứng khoán:,BVBS21133
Mã ISIN:,VNBVBS211335
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 29/2021/GCNTP-VSD do VSD cấp ngày 10/8/2021
Tổng số chứng khoán đăng ký:,14.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.400.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,4%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 10/08 từ năm 2022 đến năm đáo hạn."
Kỳ hạn:,10 năm
Ngày phát hành:,10/08/2021
Ngày đáo hạn:,10/08/2031
Nơi quản lý tại VSD:,Trụ sở chính
