Keys,Values
Tên TCPH:,"
Công ty cổ phần Lilama 10
"
Tên chứng khoán:,Cổ phiếu Công ty cổ phần Lilama 10
Mã chứng khoán:,L10
Mã ISIN:,VN000000L102
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,"Số 131/2007/GCNCP-CNVSD do VSD cấp lần đầu ngày 11/12/2007, số 131/2007/GCNCP-VSD-1 cấp thay đổi lần 1 ngày 05/08/2016"
Tổng số chứng khoán đăng ký:,9.890.000 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,98.900.000.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
