Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 66/2016
Mã chứng khoán:,TD1646469
Mã ISIN:,VNTD16464693
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 45/2016/GCNTP-VSD do VSD cấp ngày 09/06/2016, Số 45/2016/GCNTP-VSD-5 cấp thay đổi lần 5 ngày 08/09/2016
"
Tổng số chứng khoán đăng ký:,46.370.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.637.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,8%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 09/06 từ năm 2017 đến năm đáo hạn"
Kỳ hạn:,30 năm
Ngày phát hành:,09/06/2016
Ngày đáo hạn:,09/06/2046
Nơi quản lý tại VSD:,Trụ sở chính
