Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH (QHTPT) đợt 6/2002phủ
Mã chứng khoán:,CP4A0602
Mã ISIN:,VN0CP4A06028
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,1.300.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,130.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,8.38%/năm
Cách thức trả lãi:,
Kỳ hạn:,10 năm
Ngày phát hành:,21/10/2002
Ngày đáo hạn:,21/10/2012
Nơi quản lý tại VSD:,Trụ sở chính
