Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 41/2016
Mã chứng khoán:,TD1631462
Mã ISIN:,VNTD16314625
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 33/2016/GCNTP-VSD do VSD cấp ngày 14/04/2016, số 33/2016/GCNTP-VSD-3 cấp thay đổi lần 3 ngày 27/05/2016"
Tổng số chứng khoán đăng ký:,62.890.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,6.289.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,7.6%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 14/04 từ năm 2017 đến năm đáo hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,14/04/2016
Ngày đáo hạn:,14/04/2031
Nơi quản lý tại VSD:,Trụ sở chính
