Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội đợt 8/2017
Mã chứng khoán:,BVBS17057
Mã ISIN:,VNBVBS170572
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 55/2017/GCNTP-VSD do VSD cấp ngày 16/05/2017
Tổng số chứng khoán đăng ký:,4.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,400.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"6,4%/ năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 16/05 từ năm 2018 đến năm đáo hạn.				"
Kỳ hạn:,10 năm
Ngày phát hành:,16/05/2017
Ngày đáo hạn:,16/05/2027
Nơi quản lý tại VSD:,Trụ sở chính
