Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 30/2019
Mã chứng khoán:,TD1929176
Mã ISIN:,VNTD19291762
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 11/2019/GCNTP-VSD do VSD cấp lần đầu ngày 07/03/2019, Số: 11/2019/GCNTP-VSD-6 cấp thay đổi lần 6 ngày 03/05/2019"
Tổng số chứng khoán đăng ký:,122.200.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,12.220.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"4,7%/năm
"
Cách thức trả lãi:,"Phương thức thanh toán gốc, lãi: Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 07/03 từ năm 2020 đến năm đáo hạn.	"
Kỳ hạn:,10 năm
Ngày phát hành:,07/03/2019
Ngày đáo hạn:,07/03/2029
Nơi quản lý tại VSD:,Trụ sở chính
