Keys,Values
Tên TCPH:,"
Công ty Đầu tư tài chính Nhà nước Tp. Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu Đô thị TP.HCM đấu thầu đợt 01/2006
Mã chứng khoán:,HCM_0106
Mã ISIN:,VN00HCM01065
Loại chứng khoán:,Trái phiếu Chính quyền địa phương
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,2.700.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,270.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,8.95%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,27/04/2006
Ngày đáo hạn:,27/04/2011
Nơi quản lý tại VSD:,Chi nhánh
