Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 123/2021
Mã chứng khoán:,TD2151043
Mã ISIN:,VNTD21510431
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"32/2021/GCNTP-VSD do VSD cấp ngày 26/08/2021, 32/2021/GCNTP-VSD-9 cấp thay đổi lần 9 ngày 30/12/2021"
Tổng số chứng khoán đăng ký:,145.440.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,14.544.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,9%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 26/08 từ năm 2022 đến năm đáo hạn."
Kỳ hạn:,30 năm
Ngày phát hành:,26/08/2021
Ngày đáo hạn:,26/08/2051
Nơi quản lý tại VSD:,Trụ sở chính
