Keys,Values
Tên TCPH:,"
Tổng Công ty Đầu tư Phát triển đường cao tốc Việt Nam - Công ty TNHH Một thành viên
"
Tên chứng khoán:,Trái phiếu Tổng Công ty Đầu tư Phát triển đường cao tốc Việt Nam
Mã chứng khoán:,VEC10908
Mã ISIN:,VN0VEC109082
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,29/2009/GCNTP-VSD ngày 15 tháng 10 năm 2009
Tổng số chứng khoán đăng ký:,33.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.300.000.000 đồng
Hình thức phát hành:,
Lãi suất:,10.5%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,31/08/2009
Ngày đáo hạn:,31/08/2014
Nơi quản lý tại VSD:,Trụ sở chính
