Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 159/2021
Mã chứng khoán:,TD2126162
Mã ISIN:,VNTD21261621
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 43/2021/GCNTP-VSD do VSD cấp lần đầu ngày 28/10/2021; Số: 43/2021/GCNTP-VSD-3 cấp thay đổi lần 03 ngày 25/11/2021
Tổng số chứng khoán đăng ký:,9.200.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,920.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"0,8%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 28/10 từ năm 2022 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,28/10/2021
Ngày đáo hạn:,28/10/2026
Nơi quản lý tại VSD:,Trụ sở chính
