Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 18/2008
Mã chứng khoán:,CPB0813058
Mã ISIN:,VNTB08130585
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,58/2008/GNCTP-TTLK ngày 10/11/2008
Tổng số chứng khoán đăng ký:,6.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,600.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,14.2%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,29/10/2008
Ngày đáo hạn:,29/10/2013
Nơi quản lý tại VSD:,Trụ sở chính
