Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 08/2018
Mã chứng khoán:,TD1848138
Mã ISIN:,VNTD18481380
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 06/2018/GCNTP-VSD do VSD cấp ngày 18/01/2018, số 06/2018/GCNTP-VSD-3 cấp thay đổi lần 3 ngày 19/07/2018"
Tổng số chứng khoán đăng ký:,58.230.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.823.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,4%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 18/01 từ năm 2019 đến năm đáo hạn."
Kỳ hạn:,30 năm
Ngày phát hành:,18/01/2018
Ngày đáo hạn:,18/01/2048
Nơi quản lý tại VSD:,Trụ sở chính
