Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 69/2017
Mã chứng khoán:,TD1724415
Mã ISIN:,VNTD17244151
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 56/2017/GCNTP-VSD do VSD cấp ngày 18/05/2017, Số 56/2017/GCNTP-VSD-2 cấp thay đổi lần 2 ngày 01/06/2017"
Tổng số chứng khoán đăng ký:,52.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.250.000.000.000 đồng
Hình thức phát hành:,Đấu thầu		
Lãi suất:,"5,4%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 18/05 từ năm 2018 đến năm đáo hạn.				"
Kỳ hạn:,7 năm
Ngày phát hành:,18/05/2017
Ngày đáo hạn:,18/05/2024
Nơi quản lý tại VSD:,Trụ sở chính
