Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 9/2010
Mã chứng khoán:,TD1020046
Mã ISIN:,VNTD10200465
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 79/2010/GCNTP-VSD do VSD cấp lần đầu ngày 18/06/2010, Số 79/2010/GCNTP-VSD-1 cấp sửa đổi lần 1 ngày 23/07/2013"
Tổng số chứng khoán đăng ký:,1.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,100.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,11.3%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,10 năm
Ngày phát hành:,07/06/2010
Ngày đáo hạn:,07/06/2020
Nơi quản lý tại VSD:,Trụ sở chính
