Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 06/2015
Mã chứng khoán:,TD1530258
Mã ISIN:,VNTD15302589
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 12/2015/GCNTP-VSD do VSD cấp lần đầu ngày 30/1/2015, Số 12/2015/GCNTP-VSD-4 cấp thay đổi lần 4 ngày 26/3/2015"
Tổng số chứng khoán đăng ký:,90.490.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,9.049.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,6%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  31/01 từ năm 2016 đến năm đáo hạn.							"
Kỳ hạn:,15 năm
Ngày phát hành:,31/01/2015
Ngày đáo hạn:,31/01/2030
Nơi quản lý tại VSD:,Trụ sở chính
