Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 184/2018
Mã chứng khoán:,TD1828120
Mã ISIN:,VNTD18281202
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 65/2018/GCNTP-VSD do VSD cấp ngày 13/12/2018, Số: 65/2018/GCNTP-VSD-1  cấp thay đổi lần 1 ngày 20/12/2018"
Tổng số chứng khoán đăng ký:,104.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,10.400.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,1%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 13/12 từ năm 2019 đến năm đáo hạn.	"
Kỳ hạn:,10 năm
Ngày phát hành:,13/12/2018
Ngày đáo hạn:,13/12/2028
Nơi quản lý tại VSD:,Trụ sở chính
