Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 02/2016
Mã chứng khoán:,TD1621446
Mã ISIN:,VNTD16214460
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 05/2016/GCNTP-VSD do VSD cấp lần đầu ngày 07/01/2016, số 05/2016/GCNTP-VSD-4 thay đổi lần thứ 4 ngày 04/02/2016"
Tổng số chứng khoán đăng ký:,71.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.100.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,6.5%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  07/01 từ năm 2017 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,07/01/2016
Ngày đáo hạn:,07/01/2021
Nơi quản lý tại VSD:,Trụ sở chính
