Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái Phiếu Chính Phủ BLPH kỳ hạn 5 năm
Mã chứng khoán:,QH071202
Mã ISIN:,VN0QH0712021
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,04/2007/GCNTP-TTLK ngày 22/1/2007
Tổng số chứng khoán đăng ký:,2.800.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,280.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,8.40%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,10/01/2007
Ngày đáo hạn:,10/01/2012
Nơi quản lý tại VSD:,Trụ sở chính
