Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 11/2021
Mã chứng khoán:,TD2126001
Mã ISIN:,VNTD21260011
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 06/2021/GCNTP-VSD do VSD cấp lần đầu ngày 28/01/2021; số 06/2021/GCNTP-VSD-5 cấp thay đổi lần 05 ngày 08/04/2021
Tổng số chứng khoán đăng ký:,53.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.350.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"1,0%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 28/01 từ năm 2022 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,28/01/2021
Ngày đáo hạn:,28/01/2026
Nơi quản lý tại VSD:,Trụ sở chính
