Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH (QHTPT) đợt 27/2003
Mã chứng khoán:,CP4A2703
Mã ISIN:,VN0CP4A27032
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,100.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,10.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,9.2%/năm
Cách thức trả lãi:,
Kỳ hạn:,10 năm
Ngày phát hành:,15/09/2003
Ngày đáo hạn:,15/09/2013
Nơi quản lý tại VSD:,Trụ sở chính
