Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu chính phủ Đấu thầu ngoại tệ đợt 4 năm 2009
Mã chứng khoán:,CPD0910031
Mã ISIN:,VNTD09100312
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu ngoại tệ
Giấy chứng nhận ĐKCK:,06/2010/GCNTP-VSD ngày 02/02/2010
Tổng số chứng khoán đăng ký:,730.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,73.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,4%/năm
Cách thức trả lãi:,
Kỳ hạn:,1 năm
Ngày phát hành:,31/12/2009
Ngày đáo hạn:,31/12/2010
Nơi quản lý tại VSD:,Trụ sở chính
