Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 46/2016
Mã chứng khoán:,TD1621455
Mã ISIN:,VNTD16214551
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 36/2016/GCNTP-VSD do VSD cấp ngày 28/04/2016, số 36/2016/GCNTP-VSD-1 cấp thay đổi ngày 31/12/2019"
Tổng số chứng khoán đăng ký:,63.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,6.300.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,6.3%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 28/04 từ năm 2017 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,28/04/2016
Ngày đáo hạn:,28/04/2021
Nơi quản lý tại VSD:,Trụ sở chính
