Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,CPD071226
Mã ISIN:,VNCPD0712267
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,57/2007/GCNTP-VSD
Tổng số chứng khoán đăng ký:,15.700.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.570.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,7.4%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,5 năm
Ngày phát hành:,24/07/2007
Ngày đáo hạn:,24/07/2012
Nơi quản lý tại VSD:,Trụ sở chính
