Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 4/2021
Mã chứng khoán:,TD2151042
Mã ISIN:,VNTD21510423
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 04/2021/GCNTP-VSD do VSD cấp lần đầu ngày 14/01/2021; số 04/2021/GCNTP-VSD-15 cấp thay đổi lần 15 ngày 12/08/2021
Tổng số chứng khoán đăng ký:,159.250.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,15.925.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"3,1%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 14/01 từ năm 2022 đến năm đáo hạn."
Kỳ hạn:,30 năm
Ngày phát hành:,14/01/2021
Ngày đáo hạn:,14/01/2051
Nơi quản lý tại VSD:,Trụ sở chính
