Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 91/2020
Mã chứng khoán:,TD2030015
Mã ISIN:,VNTD20300156
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 18/2020/GCNTP-VSD do VSD cấp lần đầu ngày 09/07/2020; số 18/2020/GCNTP-VSD-2 cấp thay đổi lần 02 ngày 11/12/2020
Tổng số chứng khoán đăng ký:,136.155.985 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,13.615.598.500.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,8%/năm
"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 09/07 từ năm 2021 đến năm đáo hạn.	"
Kỳ hạn:,10 năm
Ngày phát hành:,09/07/2020
Ngày đáo hạn:,09/07/2030
Nơi quản lý tại VSD:,Trụ sở chính
