Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán KIS Việt Nam
"
Tên chứng quyền:,Chứng quyền.NVL.KIS.M.CA.T.10
Mã chứng quyền:,CNVL2204
Mã ISIN:,VN0CNVL22040
Mã chứng khoán cơ sở:,NVL
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Tập đoàn Đầu tư Địa ốc No Va
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,5 tháng
Ngày đáo hạn:,20/09/2022
Tỷ lệ chuyển đổi:,16:1
Giá thực hiện:,85.999  đồng
Giá phát hành lần đầu:,1.000  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số: 83/2022/GCNCW-VSD do VSD cấp lần đầu ngày 09/05/2022
Số lượng chứng quyền đăng ký lần đầu tại VSD:,5.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,5.000.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,5.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
