Keys,Values
Tên TCPH:,"
Công ty Đầu tư tài chính Nhà nước Tp. Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu đô thị TP. Hồ Chí Minh (đấu thầu) đợt 9/2007
Mã chứng khoán:,HCM_0907
Mã ISIN:,VN00HCM09076
Loại chứng khoán:,Trái phiếu Chính quyền địa phương
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,15/2007/GCNTP-CNTTLK ngày 39394
Tổng số chứng khoán đăng ký:,400.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,40.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,8%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,11/10/2007
Ngày đáo hạn:,11/10/2012
Nơi quản lý tại VSD:,Chi nhánh
