Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH (QHTPT) đợt 3/2002
Mã chứng khoán:,CP4A0302
Mã ISIN:,VN0CP4A03025
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,3.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,300.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,9.1%/năm
Cách thức trả lãi:,
Kỳ hạn:,10 năm
Ngày phát hành:,16/08/2002
Ngày đáo hạn:,16/08/2012
Nơi quản lý tại VSD:,Trụ sở chính
