Keys,Values
Tên TCPH:,"
Công ty cổ phần Chứng khoán VnDirect
"
Tên chứng quyền:,Chungquyen.MWG.VND.M.CA.T.2019.01
Mã chứng quyền:,CMWG1902
Mã ISIN:,VN0CMWG19020
Mã chứng khoán cơ sở:,MWG
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Đầu tư Thế giới Di động
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,06 tháng
Ngày đáo hạn:,11/12/2019
Tỷ lệ chuyển đổi:,4:1
Giá thực hiện:,90.000  đồng
Giá phát hành lần đầu:,2.990  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,"Số:  07/2019/GCNCW-VSD do VSD cấp ngày 24/06/2019, cấp thay đổi lần 1 số 07/2019/GCNCW-VSD-1 ngày 25/9/2019"
Số lượng chứng quyền đăng ký lần đầu tại VSD:,2.400.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,7.176.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,3.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
