Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 21/2010
Mã chứng khoán:,TD1020065
Mã ISIN:,VNTD10200655
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 103/2010/GCNTP-VSD do VSD cấp ngày 05/11/2010, số 103/2010/GCNTP-VSD-2 cấp thay đổi lần 2 ngày 31/12/2019"
Tổng số chứng khoán đăng ký:,15.959.300 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.595.930.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,10.8%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,10 năm
Ngày phát hành:,18/10/2010
Ngày đáo hạn:,18/10/2020
Nơi quản lý tại VSD:,Trụ sở chính
