Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH (QHTPT) đợt 9/2006
Mã chứng khoán:,TP4A0906
Mã ISIN:,VN0TP4A09064
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,4.800.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,480.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,"8,75%/năm"
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,16/03/2006
Ngày đáo hạn:,16/03/2011
Nơi quản lý tại VSD:,Trụ sở chính
