Keys,Values
Tên TCPH:,"
Công ty cổ phần Thống Nhất
"
Tên chứng khoán:,Cổ phiếu Công ty cổ phần Thống Nhất
Mã chứng khoán:,BAX
Mã ISIN:,VN000000BAX4
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,HNX
Giấy chứng nhận ĐKCK:,số 208/2016/GCNCP-VSD do VSD cấp lần đầu ngày 23/12/2016
Tổng số chứng khoán đăng ký:,8.200.000 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,82.000.000.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Chi nhánh
