Keys,Values
Tên TCPH:,"
Công ty Đầu tư tài chính Nhà nước Tp. Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu Đô thị TP.HCM đấu thầu đợt 03/2006
Mã chứng khoán:,HCM_0306
Mã ISIN:,VN00HCM03061
Loại chứng khoán:,Trái phiếu Chính quyền địa phương
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,Số 03/GCN/CNTTLKCK-ĐK do VSD cấp ngày 04/05/2006
Tổng số chứng khoán đăng ký:,200.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,20.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,9.45%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,15 năm
Ngày phát hành:,27/04/2006
Ngày đáo hạn:,27/04/2021
Nơi quản lý tại VSD:,Trụ sở chính
