Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách xã hội
Mã chứng khoán:,VBS11006
Mã ISIN:,VN0VBS110069
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,23/2010/GCNTP-VSD cấp ngày 02/4/2010
Tổng số chứng khoán đăng ký:,2.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,200.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,12.1%/năm
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,26/03/2010
Ngày đáo hạn:,26/03/2012
Nơi quản lý tại VSD:,Trụ sở chính
