Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 90/2014
Mã chứng khoán:,TD1417080
Mã ISIN:,VNTD14170805
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 60/2014/GCNTP-VSD do VSD cấp lần đầu ngày 29/08/2014, Số 60/2014/GCNTP-VSD-3 cấp thay đổi lần thứ 3 ngày 19/12/2014"
Tổng số chứng khoán đăng ký:,64.450.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,6.445.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,4%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 31/08 từ năm 2015 đến năm đáo hạn"
Kỳ hạn:,3 năm
Ngày phát hành:,31/08/2014
Ngày đáo hạn:,31/08/2017
Nơi quản lý tại VSD:,Trụ sở chính
