Keys,Values
Tên TCPH:,"
Tập đoàn Vingroup – Công ty CP
"
Tên chứng khoán:,Trái phiếu VIC012020
Mã chứng khoán:,VIC11716
Mã ISIN:,VN0VIC117164
Loại chứng khoán:,Trái phiếu doanh nghiệp
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,Số:  89/2017/GCNTP-VSD do VSD cấp ngày 22/11/2017
Tổng số chứng khoán đăng ký:,11.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.100.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh phát hành theo hình thức cố gắng tối đa
Lãi suất:,"+ Đối với 02 kỳ tính lãi đầu tiên: 	10,3%/năm
    + Đối với mỗi kỳ tính lãi sau 02 kỳ tính lãi đầu tiên:  Tổng của 4,25%/năm và lãi suất tham chiếu. Trong đó, lãi suất tham chiếu là trung bình cộng của các mức lãi suất tiền gửi tiết kiệm thường (trả lãi sau) kỳ hạn 12 tháng (hoặc tương đương) bằng đồng Việt nam do Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (áp dụng tại Chi nhánh Sở Giao dịch 1), Ngân hàng TMCP Ngoại thương Việt Nam (áp dụng tại Sở Giao dịch), Ngân hàng TMCP Công thương Việt Nam (áp dụng tại Chi nhánh Hà Nội) và Ngân hàng NN&PTNN Việt Nam (áp dụng tại Sở Giao dịch) công bố vào ngày xác định lãi suất có liên quan."
Cách thức trả lãi:,Chuyển khoản
Kỳ hạn:,29 tháng 23 ngày
Ngày phát hành:,11/07/2017
Ngày đáo hạn:,03/01/2020
Nơi quản lý tại VSD:,Trụ sở chính
