Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 43/2011
Mã chứng khoán:,TD1113038
Mã ISIN:,VNTD11130380
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,38/2011/GCNTP-VSD do Trung tâm Lưu ký Chứng khoán Việt Nam cấp ngày 28/06/2011
Tổng số chứng khoán đăng ký:,42.142.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.214.200.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,12.42%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định hàng năm vào ngày 20/06 từ năm 2012 đến năm đáo hạn"
Kỳ hạn:,02 năm
Ngày phát hành:,20/06/2011
Ngày đáo hạn:,20/06/2013
Nơi quản lý tại VSD:,Trụ sở chính
