Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,VDB11022
Mã ISIN:,VN0VDB110223
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,0 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,0 đồng
Hình thức phát hành:,
Lãi suất:,
Cách thức trả lãi:,
Kỳ hạn:,
Ngày phát hành:,14/06/2010
Ngày đáo hạn:,14/06/2010
Nơi quản lý tại VSD:,Trụ sở chính
