Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 21/2016
Mã chứng khoán:,TD1626456
Mã ISIN:,VNTD16264564
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"  Số 25/2016/GCNTP-VSD do VSD cấp ngày 03/03/2016, số 25/2016/GCNTP-VSD-6 thay đổi lần 6 ngày 22/09/2016"
Tổng số chứng khoán đăng ký:,51.530.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.153.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,6.9%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  03/03 từ năm 2017 đến năm đáo hạn."
Kỳ hạn:,10 năm
Ngày phát hành:,03/03/2016
Ngày đáo hạn:,03/03/2026
Nơi quản lý tại VSD:,Trụ sở chính
