Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 46/2022
Mã chứng khoán:,TD2232107
Mã ISIN:,VNTD22321077
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 05/2022/GCNTP-VSD do VSD cấp lần đầu ngày 07/04/2022; Số: 05/2022/GCNTP-VSD-4 cấp thay đổi lần 04 ngày 02/06/2022
Tổng số chứng khoán đăng ký:,70.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.000.000.000.000 đồng
Hình thức phát hành:,Ghi sổ
Lãi suất:,"2,2%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 07/04 từ năm 2023 đến năm đáo hạn."
Kỳ hạn:,10 năm
Ngày phát hành:,07/04/2022
Ngày đáo hạn:,07/04/2032
Nơi quản lý tại VSD:,Trụ sở chính
