Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 108/2016
Mã chứng khoán:,TD1631465
Mã ISIN:,VNTD16314658
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 87/2016/GCNTP-VSD do VSD cấp lần đầu ngày 15/09/2016, Số: 87/2016/GCNTP-VSD-4 cấp thay đổi lần 4 ngày 29/12/2016"
Tổng số chứng khoán đăng ký:,41.600.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.160.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,4%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 15/09 từ năm 2017 đến năm đáo hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,15/09/2016
Ngày đáo hạn:,15/09/2031
Nơi quản lý tại VSD:,Trụ sở chính
