Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 20/2015
Mã chứng khoán:,TD1530288
Mã ISIN:,VNTD15302886
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 31/2015/GCNTP-VSD do VSD cấp lần đầu ngày 13/3/2015, Số 31/2015/GCNTP-VSD-8 thay đổi lần thứ 8 ngày 04/09/2015"
Tổng số chứng khoán đăng ký:,51.308.060 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.130.806.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,2%/năm"
Cách thức trả lãi:," Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  15/03 từ năm 2016 đến năm đáo hạn.							"
Kỳ hạn:,15 năm
Ngày phát hành:,15/03/2015
Ngày đáo hạn:,15/03/2030
Nơi quản lý tại VSD:,Trụ sở chính
