Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH
Mã chứng khoán:,QHB0813053
Mã ISIN:,VNBB08130536
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,53/2008/GCNTP-TTLK
Tổng số chứng khoán đăng ký:,2.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,200.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,15%/năm
Cách thức trả lãi:,"Trả sau, định kỳ 1 năm 1 lần"
Kỳ hạn:,5 năm
Ngày phát hành:,30/09/2008
Ngày đáo hạn:,30/09/2013
Nơi quản lý tại VSD:,Trụ sở chính
