Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH (QHTPT) đợt 19/2003
Mã chứng khoán:,CP4A1903
Mã ISIN:,VN0CP4A19039
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,50.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,8.42%/năm
Cách thức trả lãi:,
Kỳ hạn:,10 năm
Ngày phát hành:,13/08/2003
Ngày đáo hạn:,13/08/2013
Nơi quản lý tại VSD:,Trụ sở chính
