Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 66/2017
Mã chứng khoán:,TD1737408
Mã ISIN:,VNTD17374081
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 51/2017/GCNTP-VSD do VSD cấp lần đầu ngày 11/05/2017, Số 51/2017/GCNTP-VSD-4 cấp thay đổi lần 4 ngày 06/07/2017"
Tổng số chứng khoán đăng ký:,55.180.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.518.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,7%/năm
Cách thức trả lãi:," Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 11/05 từ năm 2018 đến năm đáo hạn. "
Kỳ hạn:,20 năm
Ngày phát hành:,11/05/2017
Ngày đáo hạn:,11/05/2037
Nơi quản lý tại VSD:,Trụ sở chính
