Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán KIS Việt Nam
"
Tên chứng quyền:,Chứng quyền.PDR.KIS.M.CA.T.04
Mã chứng quyền:,CPDR2201
Mã ISIN:,VN0CPDR22016
Mã chứng khoán cơ sở:,PDR
Tổ chức phát hành mã chứng khoán cơ sở:,CTCP Phát triển Bất động sản Phát Đạt
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,9 tháng
Ngày đáo hạn:,05/10/2022
Tỷ lệ chuyển đổi:,"3,6655:1"
Giá thực hiện:,83.084  đồng
Giá phát hành lần đầu:,3.000  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số 22/2022/GCNCW-VSD do VSD cấp ngày 18/01/2022
Số lượng chứng quyền đăng ký lần đầu tại VSD:,3.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,9.000.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,3.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
