Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán KIS Việt Nam
"
Tên chứng quyền:,Chứng quyền.VHM.KIS.M.CA.T.03
Mã chứng quyền:,CVHM2004
Mã ISIN:,VN0CVHM20044
Mã chứng khoán cơ sở:,VHM
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Vinhomes
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,4 tháng
Ngày đáo hạn:,05/10/2020
Tỷ lệ chuyển đổi:,10:1
Giá thực hiện:,86.868  đồng
Giá phát hành lần đầu:,1.490  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   94/2020/GCNCW-VSD do VSD cấp lần đầu ngày 18/06/2020; Số:   94/2020/GCNCW-VSD-1 cấp thay đổi lần 01 ngày 14/09/2020
Số lượng chứng quyền đăng ký lần đầu tại VSD:,1.500.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,2.235.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,900.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
