Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán KIS Việt Nam
"
Tên chứng quyền:,Chứng quyền.VNM.KIS.M.CA.T.05
Mã chứng quyền:,CVNM2007
Mã ISIN:,VN0CVNM20075
Mã chứng khoán cơ sở:,VNM
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty Cổ phần Sữa Việt Nam
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,9 tháng
Ngày đáo hạn:,10/03/2021
Tỷ lệ chuyển đổi:,"8,0232:1"
Giá thực hiện:,111.432  đồng
Giá phát hành lần đầu:,138.888  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   99/2020/GCNCW-VSD do VSD cấp lần đầu ngày 23/06/2020; Số:   99/2020/GCNCW-VSD-1 cấp thay đổi lần 01 ngày 22/09/2020
Số lượng chứng quyền đăng ký lần đầu tại VSD:,2.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,4.800.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,1.200.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
