Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 106/2017
Mã chứng khoán:,TD1737427
Mã ISIN:,VNTD17374271
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 70/2017/GCNTP-VSD do VSD cấp ngày 20/07/2017, số 70/2017/GCNTP-VSD-2 cấp thay đổi lần 2 ngày 23/11/2017"
Tổng số chứng khoán đăng ký:,24.010.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.401.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,6%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 20/07 từ năm 2018 đến năm đáo hạn."
Kỳ hạn:,20 năm
Ngày phát hành:,20/07/2017
Ngày đáo hạn:,20/07/2037
Nơi quản lý tại VSD:,Trụ sở chính
