Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 08/2016
Mã chứng khoán:,TD1636466
Mã ISIN:,VNTD16364661
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 13/2016/GCNTP-VSD do VSD cấp ngày 21/01/2016, số 13/2016/GCNTP-VSD-6 cấp thay đổi lần 06 ngày 15/09/2016"
Tổng số chứng khoán đăng ký:,12.314.800 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.231.480.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,7.7%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 21/01 từ năm 2017 đến năm đáo hạn."
Kỳ hạn:,20 năm
Ngày phát hành:,21/01/2016
Ngày đáo hạn:,21/01/2036
Nơi quản lý tại VSD:,Trụ sở chính
