Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 91/2013
Mã chứng khoán:,TD1323032
Mã ISIN:,VNTD13230329
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 94/2013/GCNTP-VSD do TTLKCK Việt Nam cấp lần đầu ngày 30/09/2013, Số 94/2013/GCNTP-VSD-3 cấp thay đổi lần thứ 3 ngày 31/12/2013"
Tổng số chứng khoán đăng ký:,14.080.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.408.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"8,9%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 30/9 từ năm 2014 đến năm đáo hạn"
Kỳ hạn:,10 năm
Ngày phát hành:,30/09/2013
Ngày đáo hạn:,30/09/2023
Nơi quản lý tại VSD:,Trụ sở chính
