Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 121/2020
Mã chứng khoán:,TD2035025
Mã ISIN:,VNTD20350250
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 25/2020/GCNTP-VSD do VSD cấp lần đầu ngày 27/08/2020; Số 25/2020/GCNTP-VSD-4 cấp thay đổi lần 04 ngày 24/09/2020
Tổng số chứng khoán đăng ký:,145.820.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,14.582.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"3%/năm
"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 27/08 từ năm 2021 đến năm đáo hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,27/08/2020
Ngày đáo hạn:,27/08/2035
Nơi quản lý tại VSD:,Trụ sở chính
