Keys,Values
Tên TCPH:,"
Công ty Đầu tư tài chính Nhà nước Tp. Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu đô thị Tp.Hồ Chí Minh đợt 7/2007
Mã chứng khoán:,HCM_0707
Mã ISIN:,VN00HCM07070
Loại chứng khoán:,Trái phiếu Chính quyền địa phương
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,Số 13/2007/GCNTP-CNTTLK do VSD cấp ngày 17/10/2007
Tổng số chứng khoán đăng ký:,200.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,20.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,8.5%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,10 năm
Ngày phát hành:,20/09/2007
Ngày đáo hạn:,20/09/2017
Nơi quản lý tại VSD:,Trụ sở chính
