Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 05/2015
Mã chứng khoán:,TD1525278
Mã ISIN:,VNTD15252784
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 11/2015/GCNTP-VSD do VSD cấp ngày 30/1/2015, Số 11/2015/GCNTP-VSD-9 cấp thay đổi lần 9 ngày 24/11/2016"
Tổng số chứng khoán đăng ký:,36.591.400 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.659.140.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"6,5%/năm"
Cách thức trả lãi:," Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  31/01 từ năm 2016 đến năm đáo hạn.							"
Kỳ hạn:,10 năm
Ngày phát hành:,31/01/2015
Ngày đáo hạn:,31/01/2025
Nơi quản lý tại VSD:,Trụ sở chính
