Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 2/2010
Mã chứng khoán:,CPB1012003
Mã ISIN:,VNTB10120038
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,12/2010/GCNTP-VSD ngày 10/3/2010
Tổng số chứng khoán đăng ký:,40.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,"10,80%/năm"
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,27/01/2010
Ngày đáo hạn:,27/01/2012
Nơi quản lý tại VSD:,Trụ sở chính
