Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội được Chính phủ bảo lãnh
Mã chứng khoán:,VBS111044
Mã ISIN:,VNVBS1110444
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,44/2011/GCNTP-VSD do Trung tâm Lưu ký Chứng khoán Việt Nam cấp ngày 08/07/2011
Tổng số chứng khoán đăng ký:,2.200.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,220.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,12.49%/năm
Cách thức trả lãi:,"Lãi trái phiếu trả sau mỗi năm một lần trùng với ngày phát hành, gốc trái phiếu thanh toán một lần bằng mệnh giá khi đến hạn"
Kỳ hạn:,03 năm
Ngày phát hành:,05/07/2011
Ngày đáo hạn:,05/07/2014
Nơi quản lý tại VSD:,Trụ sở chính
