Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 11/2012
Mã chứng khoán:,TD1215015
Mã ISIN:,VNTD12150155
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 15/2012/GCNTP-VSD do VSD cấp lần đầu ngày 02/03/2012, Số 15/2012/GCNTP-VSD-2 cấp thay đổi lần 2 ngày 19/03/2012"
Tổng số chứng khoán đăng ký:,49.700.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.970.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"11,3%/năm"
Cách thức trả lãi:,Tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 27/02 từ năm 2013 đến năm đáo hạn. Tiền gốc thanh toán một lần khi đến hạn.
Kỳ hạn:,03 năm
Ngày phát hành:,27/02/2012
Ngày đáo hạn:,27/02/2015
Nơi quản lý tại VSD:,Trụ sở chính
