Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 105/2017
Mã chứng khoán:,TD1732405
Mã ISIN:,VNTD17324052
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 69/2017/GCNTP-VSD do VSD cấp ngày 20/07/2017, số Số 69/2017/GCNTP-VSD-2 cấp thay đổi lần 2 ngày 16/11/2017"
Tổng số chứng khoán đăng ký:,21.160.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.116.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,7%/ năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 20/07 từ năm 2018 đến năm đáo hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,20/07/2017
Ngày đáo hạn:,20/07/2032
Nơi quản lý tại VSD:,Trụ sở chính
